13960KDAL DAL2007111116152215   0.083 D                 0.075 D     182    13   179   15    13L60+              
13960KDAL DAL2007111116162216   0.083 D                 0.076 D     179    13   170   15    13L60+              
13960KDAL DAL2007111116172217   0.083 D                 0.074 D     177    13   181   16    13L60+              
13960KDAL DAL2007111116182218   0.081 D                 0.079 D     182    15   181   17    13L60+              
13960KDAL DAL2007111116192219   0.083 D                 0.077 D     182    15   180   18    13L60+              
13960KDAL DAL2007111116202220   0.083 D                 0.077 D     180    14   179   14    13L60+              
13960KDAL DAL2007111116212221   0.084 D                 0.074 D     179    12   178   15    13L60+              
13960KDAL DAL2007111116222222   0.085 D                 0.071 D     182    12   189   15    13L60+              
13960KDAL DAL2007111116232223   0.084 D                 0.076 D     184    12   164   15    13L60+              
13960KDAL DAL2007111116242224   0.084 D                 0.075 D     184    13   186   19    13L60+              
13960KDAL DAL2007111116252225   0.085 D                 0.073 D     188    15   184   16    13L60+              
13960KDAL DAL2007111116262226   0.083 D                 0.077 D     187    14   183   16    13L60+              
13960KDAL DAL2007111116272227   0.084 D                 0.075 D     185    13   183   14    13L60+              
13960KDAL DAL2007111116282228   0.084 D                 0.074 D     178    11   169   11    13L60+              
13960KDAL DAL2007111116292229   0.084 D                 0.073 D     171    11   171   12    13L60+              
13960KDAL DAL2007111116302230   0.088 D                 0.073 D     168    10   161   11    13L60+              
13960KDAL DAL2007111116312231   0.091 D                 0.076 D     166    11   161   15    13L60+              
13960KDAL DAL2007111116322232   0.092 D                 0.074 D     165    13   168   16    13L60+              
13960KDAL DAL2007111116332233   0.095 D                 0.076 D     167    13   167   14    13L60+              
13960KDAL DAL2007111116342234   0.094 D                 0.076 D     168    12   170   14    13L60+              
13960KDAL DAL2007111116352235   0.093 D                 0.078 D     170    12   174   13    13L60+              
13960KDAL DAL2007111116362236   0.091 D                 0.077 D     168    11   169   12    13L60+              
13960KDAL DAL2007111116372237   0.092 D                 0.080 D     164    12   169   16    13L60+              
13960KDAL DAL2007111116382238   0.094 D                 0.081 D     161    13   165   15    13L60+              
13960KDAL DAL2007111116392239   0.097 D                 0.083 D     162    14   170   15    13L60+              
13960KDAL DAL2007111116402240   0.096 D                 0.086 D     163    13   161   14    13L60+              
13960KDAL DAL2007111116412241   0.098 D                 0.085 D     165    12   168   13    13L60+              
13960KDAL DAL2007111116422242   0.096 D                 0.082 D     167    12   166   16    13L60+              
13960KDAL DAL2007111116432243   0.095 D                 0.082 D     168    14   169   17    13L60+              
13960KDAL DAL2007111116442244   0.096 D                 0.083 D     171    15   166   16    13L60+              
13960KDAL DAL2007111116452245   0.094 D                 0.083 D     176    14   180   17    13L60+              
13960KDAL DAL2007111116462246   0.092 D                 0.083 D     180    14   179   15    13L60+              
13960KDAL DAL2007111116472247   0.092 D                 0.081 D     179    12   188   13    13L60+              
13960KDAL DAL2007111116482248   0.091 D                 0.081 D     178    12   175   14    13L60+              
13960KDAL DAL2007111116492249   0.091 D                 0.077 D     178    13   179   16    13L60+              
13960KDAL DAL2007111116502250   0.092 D                 0.078 D     176    13   181   17    13L60+              
13960KDAL DAL2007111116512251   0.092 D                 0.080 D     172    12   171   13    13L60+              
13960KDAL DAL2007111116522252   0.092 D                 0.081 D     171    11   165   13    13L60+              
13960KDAL DAL2007111116532253   0.092 D                 0.081 D     171    11   163   12    13L60+              
13960KDAL DAL2007111116542254   0.092 D                 0.075 D     174    12   179   17    13L60+              
13960KDAL DAL2007111116552255   0.090 D                 0.076 D     172    13   174   15    13L60+              
13960KDAL DAL2007111116562256   0.091 D                 0.076 D     171    12   175   13    13L60+              
13960KDAL DAL2007111116572257   0.091 D                 0.076 D     176    12   177   14    13L60+              
13960KDAL DAL2007111116582258   0.092 D                 0.077 D     176    12   164   13    13L60+              
13960KDAL DAL2007111116592259   0.092 D                 0.078 D     173    13   163   15    13L60+              
13960KDAL DAL2007111117002300   0.092 D                 0.080 D     169    13   164   15    13L60+              
13960KDAL DAL2007111117012301   0.093 D                 0.079 D     171    13   178   18    13L60+              
13960KDAL DAL2007111117022302   0.091 D                 0.077 D     175    15   177   17    13L60+              
13960KDAL DAL2007111117032303   0.090 D                 0.079 D     173    15   174   16    13L60+              
13960KDAL DAL2007111117042304   0.093 D                 0.080 D     173    14   174   14    13L60+              
13960KDAL DAL2007111117052305   0.094 D                 0.080 D     168    12   162   13    13L60+              
13960KDAL DAL2007111117062306   0.095 D                 0.079 D     164    11   175   12    13L60+              
13960KDAL DAL2007111117072307   0.095 D                 0.078 D     163    10   145   12    13L60+              
13960KDAL DAL2007111117082308   0.094 D                 0.082 D     160    10   169   13    13L60+              
13960KDAL DAL2007111117092309   0.093 D                 0.082 D     160    10   160   12    13L60+              
13960KDAL DAL2007111117102310   0.092 D                 0.083 D     162    11   169   12    13L60+              
13960KDAL DAL2007111117112311   0.090 D                 0.083 D     164    11   168   13    13L60+              
13960KDAL DAL2007111117122312   0.090 D                 0.084 D     162    13   157   16    13L60+              
13960KDAL DAL2007111117132313   0.089 D                 0.086 D     165    14   173   15    13L60+              
13960KDAL DAL2007111117142314   0.089 D                 0.086 D     164    14   158   14    13L60+              
13960KDAL DAL2007111117152315   0.088 D                 0.087 D     163    13   163   14    13L60+              
13960KDAL DAL2007111117162316   0.087 D                 0.086 D     163    13   161   14    13L60+              
13960KDAL DAL2007111117172317   0.086 D                 0.086 D     161    13   164   15    13L60+              
13960KDAL DAL2007111117182318   0.086 D                 0.085 D     160    13   167   15    13L60+              
13960KDAL DAL2007111117192319   0.088 D                 0.087 D     161    15   170   18    13L60+              
13960KDAL DAL2007111117202320   0.088 D                 0.086 D     164    16   163   17    13L60+              
13960KDAL DAL2007111117212321   0.087 D                 0.086 D     168    13   167   14    13L60+              
13960KDAL DAL2007111117222322   0.088 D                 0.086 D     172    11   173   14    13L60+              
13960KDAL DAL2007111117232323   0.087 D                 0.087 D     169    12   170   13    13L60+              
13960KDAL DAL2007111117242324   0.088 D                 0.086 D     169    12   168   15    13L60+              
13960KDAL DAL2007111117252325   0.089 D                 0.085 D     170    12   169   13    13L60+              
13960KDAL DAL2007111117262326   0.090 D                 0.085 D     168    11   167   13    13L60+              
13960KDAL DAL2007111117272327   0.089 D                 0.085 D     166    12   169   13    13L60+              
13960KDAL DAL2007111117282328   0.089 D                 0.087 D     164    12   163   13    13L60+              
13960KDAL DAL2007111117292329   0.088 N                 0.086 N     165    12   165   13    13L60+              
13960KDAL DAL2007111117302330   0.089 N                 0.086 N     161    11   166   13    13L60+              
13960KDAL DAL2007111117312331   0.089 N                 0.086 N     160    12   163   14    13L60+              
13960KDAL DAL2007111117322332   0.089 N                 0.086 N     164    12   163   14    13L60+              
13960KDAL DAL2007111117332333   0.089 N                 0.084 N     165    12   158   14    13L60+              
13960KDAL DAL2007111117342334   0.088 N                 0.085 N     164    13   165   17    13L60+              
13960KDAL DAL2007111117352335   0.090 N                 0.085 N     166    14   168   16    13L60+              
13960KDAL DAL2007111117362336   0.089 N                 0.084 N     165    14   161   14    13L60+              
13960KDAL DAL2007111117372337   0.089 N                 0.084 N     161    12   160   13    13L60+              
13960KDAL DAL2007111117382338   0.087 N                 0.085 N     160    11   151   11    13L60+              
13960KDAL DAL2007111117392339   0.086 N                 0.084 N     162    10   166   11    13L60+              
13960KDAL DAL2007111117402340   0.084 N                 0.084 N     164    10   161   11    13L60+              
13960KDAL DAL2007111117412341   0.082 N                 0.082 N     159    10   154   11    13L60+              
13960KDAL DAL2007111117422342   0.081 N                 0.081 N     159    11   169   13    13L60+              
13960KDAL DAL2007111117432343   0.081 N                 0.079 N     162    11   161   12    13L60+              
13960KDAL DAL2007111117442344   0.080 N                 0.078 N     161    10   158   11    13L60+              
13960KDAL DAL2007111117452345   0.080 N                 0.076 N     161    11   165   14    13L60+              
13960KDAL DAL2007111117462346   0.078 N                 0.075 N     162    13   169   16    13L60+              
13960KDAL DAL2007111117472347   0.081 N                 0.075 N     162    13   161   14    13L60+              
13960KDAL DAL2007111117482348   0.081 N                 0.074 N     161    12   162   13    13L60+              
13960KDAL DAL2007111117492349   0.081 N                 0.070 N     161    12   161   15    13L60+              
13960KDAL DAL2007111117502350   0.080 N                 0.070 N     161    13   162   15    13L60+              
13960KDAL DAL2007111117512351   0.081 N                 0.070 N     162    12   163   12    13L60+              
13960KDAL DAL2007111117522352   0.080 N                 0.068 N     161    11   158   15    13L60+              
13960KDAL DAL2007111117532353   0.079 N                 0.069 N     162    13   171   14    13L60+              
13960KDAL DAL2007111117542354   0.080 N                 0.068 N     160    12   149   12    13L60+              
13960KDAL DAL2007111117552355   0.080 N                 0.068 N     160    11   163   14    13L60+              
13960KDAL DAL2007111117562356   0.080 N                 0.070 N     162    12   164   13    13L60+              
13960KDAL DAL2007111117572357   0.078 N                 0.069 N     161    13   153   14    13L60+              
13960KDAL DAL2007111117582358   0.079 N                 0.070 N     159    13   152   14    13L60+              
13960KDAL DAL2007111117592359   0.080 N                 0.070 N     158    11   154   11    13L60+              
13960KDAL DAL2007111118000000   0.079 N                 0.070 N     160    10   164   13    13L60+              
13960KDAL DAL2007111118010001   0.079 N                 0.069 N     159    11   152   12    13L60+              
13960KDAL DAL2007111118020002   0.079 N                 0.069 N     154    12   152   14    13L60+              
13960KDAL DAL2007111118030003   0.080 N                 0.068 N     153    12   160   13    13L60+              
13960KDAL DAL2007111118040004   0.078 N                 0.068 N     157    12   164   13    13L60+              
13960KDAL DAL2007111118050005   0.077 N                 0.068 N     160    12   168   13    13L60+              
13960KDAL DAL2007111118060006   0.076 N                 0.069 N     158    11   163   12    13L60+              
13960KDAL DAL2007111118070007   0.077 N                 0.069 N     155    11   149   14    13L60+              
13960KDAL DAL2007111118080008   0.078 N                 0.068 N     155    11   156   13    13L60+              
13960KDAL DAL2007111118090009   0.079 N                 0.066 N     157    11   161   13    13L60+              
13960KDAL DAL2007111118100010   0.078 N                 0.067 N     159    12   166   14    13L60+              
13960KDAL DAL2007111118110011   0.079 N                 0.068 N     158    11   162   13    13L60+              
13960KDAL DAL2007111118120012   0.079 N                 0.068 N     155    10   147   10    13L60+              
13960KDAL DAL2007111118130013   0.079 N                 0.068 N     155     9   159   10    13L60+              
13960KDAL DAL2007111118140014   0.078 N                 0.068 N     157    11   157   14    13L60+              
13960KDAL DAL2007111118150015   0.079 N                 0.068 N     153    12   155   13    13L60+              
13960KDAL DAL2007111118160016   0.078 N                 0.069 N     152    11   148   12    13L60+              
13960KDAL DAL2007111118170017   0.079 N                 0.069 N     152    11   146   14    13L60+              
13960KDAL DAL2007111118180018   0.079 N                 0.070 N     154    11   159   11    13L60+              
13960KDAL DAL2007111118190019   0.078 N                 0.070 N     157    10   159   11    13L60+              
13960KDAL DAL2007111118200020   0.080 N                 0.069 N     157    10   154   11    13L60+              
13960KDAL DAL2007111118210021   0.080 N                 0.070 N     158    10   160   13    13L60+              
13960KDAL DAL2007111118220022   0.080 N                 0.067 N     158    11   148   12    13L60+              
13960KDAL DAL2007111118230023   0.080 N                 0.066 N     158    11   146   14    13L60+              
13960KDAL DAL2007111118240024   0.079 N                 0.067 N     156    12   156   12    13L60+              
13960KDAL DAL2007111118250025   0.078 N                 0.067 N     154    11   151   12    13L60+              
13960KDAL DAL2007111118260026   0.080 N                 0.068 N     155    11   154   12    13L60+              
13960KDAL DAL2007111118270027   0.079 N                 0.068 N     157    11   154   12    13L60+              
13960KDAL DAL2007111118280028   0.080 N                 0.069 N     157    12   159   14    13L60+              
13960KDAL DAL2007111118290029   0.081 N                 0.068 N     155    12   150   14    13L60+              
13960KDAL DAL2007111118300030   0.080 N                 0.070 N     155    12   163   14    13L60+              
13960KDAL DAL2007111118310031   0.081 N                 0.069 N     156    12   151   12    13L60+              
13960KDAL DAL2007111118320032   0.081 N                 0.071 N     156    11   162   13    13L60+              
13960KDAL DAL2007111118330033   0.080 N                 0.070 N     156    11   162   12    13L60+              
13960KDAL DAL2007111118340034   0.080 N                 0.068 N     158    12   164   15    13L60+              
13960KDAL DAL2007111118350035   0.080 N                 0.069 N     160    13   169   16    13L60+              
13960KDAL DAL2007111118360036   0.082 N                 0.068 N     157    12   151   13    13L60+              
13960KDAL DAL2007111118370037   0.080 N                 0.069 N     154    12   155   13    13L60+              
13960KDAL DAL2007111118380038   0.081 N                 0.070 N     154    12   157   13    13L60+              
13960KDAL DAL2007111118390039   0.082 N                 0.071 N     154    12   159   14    13L60+              
13960KDAL DAL2007111118400040   0.081 N                 0.070 N     156    12   153   12    13L60+              
13960KDAL DAL2007111118410041   0.082 N                 0.071 N     159    11   162   13    13L60+              
13960KDAL DAL2007111118420042   0.081 N                 0.069 N     157    10   159   11    13L60+              
13960KDAL DAL2007111118430043   0.082 N                 0.070 N     153    11   148   16    13L60+              
13960KDAL DAL2007111118440044   0.080 N                 0.068 N     155    13   159   13    13L60+              
13960KDAL DAL2007111118450045   0.081 N                 0.071 N     155    12   146   12    13L60+              
13960KDAL DAL2007111118460046   0.081 N                 0.074 N     154    10   157   11    13L60+              
13960KDAL DAL2007111118470047   0.082 N                 0.073 N     155    10   155   13    13L60+              
13960KDAL DAL2007111118480048   0.082 N                 0.072 N     157    10   159   12    13L60+              
13960KDAL DAL2007111118490049   0.081 N                 0.072 N     158    10   156   12    13L60+              
13960KDAL DAL2007111118500050   0.081 N                 0.072 N     156    11   158   13    13L60+              
13960KDAL DAL2007111118510051   0.081 N                 0.071 N     155    11   157   12    13L60+              
13960KDAL DAL2007111118520052   0.081 N                 0.075 N     158    11   167   13    13L60+              
13960KDAL DAL2007111118530053   0.082 N                 0.075 N     159    11   157   12    13L60+              
13960KDAL DAL2007111118540054   0.083 N                 0.072 N     158    11   164   11    13L60+              
13960KDAL DAL2007111118550055   0.084 N                 0.073 N     157    11   150   12    13L60+              
13960KDAL DAL2007111118560056   0.084 N                 0.073 N     150    11   142   13    13L60+              
13960KDAL DAL2007111118570057   0.082 N                 0.072 N     147    11   147   13    13L60+              
13960KDAL DAL2007111118580058   0.083 N                 0.071 N     153    11   155   13    13L60+              
13960KDAL DAL2007111118590059   0.082 N                 0.071 N     156    12   145   13    13L60+              
13960KDAL DAL2007111119000100   0.082 N                 0.071 N     156    11   162   13    13L60+              
13960KDAL DAL2007111119010101   0.084 N                 0.071 N     160    11   158   13    13L60+              
13960KDAL DAL2007111119020102   0.083 N                 0.072 N     159    10   165    9    13L60+              
13960KDAL DAL2007111119030103   0.083 N                 0.073 N     160    10   153   13    13L60+              
13960KDAL DAL2007111119040104   0.083 N                 0.073 N     161    10   161   10    13L60+              
13960KDAL DAL2007111119050105   0.083 N                 0.072 N     157     9   162    9    13L60+              
13960KDAL DAL2007111119060106   0.083 N                 0.073 N     155     9   155   11    13L60+              
13960KDAL DAL2007111119070107   0.084 N                 0.073 N     156     9   151   10    13L60+              
13960KDAL DAL2007111119080108   0.084 N                 0.071 N     158    10   158   12    13L60+              
13960KDAL DAL2007111119090109   0.083 N                 0.069 N     161    11   161   13    13L60+              
13960KDAL DAL2007111119100110   0.083 N                 0.070 N     160    12   152   15    13L60+              
13960KDAL DAL2007111119110111   0.082 N                 0.070 N     159    12   159   12    13L60+              
13960KDAL DAL2007111119120112   0.083 N                 0.072 N     161    12   161   13    13L60+              
13960KDAL DAL2007111119130113   0.082 N                 0.070 N     158    11   156   12    13L60+              
13960KDAL DAL2007111119140114   0.082 N                 0.073 N     155    11   156   12    13L60+              
13960KDAL DAL2007111119150115   0.082 N                 0.073 N     160    11   167   12    13L60+              
13960KDAL DAL2007111119160116   0.084 N                 0.072 N     163    11   159   13    13L60+              
13960KDAL DAL2007111119170117   0.083 N                 0.071 N     162    12   159   12    13L60+              
13960KDAL DAL2007111119180118   0.084 N                 0.072 N     160    11   168   13    13L60+              
13960KDAL DAL2007111119190119   0.084 N                 0.071 N     158    11   157   12    13L60+              
13960KDAL DAL2007111119200120   0.085 N                 0.071 N     157    11   159   11    13L60+              
13960KDAL DAL2007111119210121   0.084 N                 0.071 N     158    12   165   15    13L60+              
13960KDAL DAL2007111119220122   0.085 N                 0.072 N     161    13   166   15    13L60+              
13960KDAL DAL2007111119230123   0.086 N                 0.072 N     159    13   150   16    13L60+              
13960KDAL DAL2007111119240124   0.084 N                 0.073 N     155    14   151   15    13L60+              
13960KDAL DAL2007111119250125   0.084 N                 0.071 N     154    13   154   14    13L60+              
13960KDAL DAL2007111119260126   0.084 N                 0.074 N     156    12   158   13    13L60+              
13960KDAL DAL2007111119270127   0.084 N                 0.073 N     157    11   156   14    13L60+              
13960KDAL DAL2007111119280128   0.085 N                 0.072 N     157    13   156   16    13L60+              
13960KDAL DAL2007111119290129   0.086 N                 0.072 N     156    13   155   13    13L60+              
13960KDAL DAL2007111119300130   0.085 N                 0.072 N     156    12   154   13    13L60+              
13960KDAL DAL2007111119310131   0.084 N                 0.072 N     157    12   155   13    13L60+              
13960KDAL DAL2007111119320132   0.085 N                 0.069 N     155    12   158   14    13L60+              
13960KDAL DAL2007111119330133   0.086 N                 0.073 N     156    12   153   13    13L60+              
13960KDAL DAL2007111119340134   0.086 N                 0.074 N     158    11   156   13    13L60+              
13960KDAL DAL2007111119350135   0.085 N                 0.074 N     159    11   168   13    13L60+              
13960KDAL DAL2007111119360136   0.085 N                 0.073 N     160    12   158   14    13L60+              
13960KDAL DAL2007111119370137   0.085 N                 0.073 N     158    13   160   14    13L60+              
13960KDAL DAL2007111119380138   0.084 N                 0.073 N     158    12   166   12    13L60+              
13960KDAL DAL2007111119390139   0.085 N                 0.070 N     159    11   162   13    13L60+              
13960KDAL DAL2007111119400140   0.084 N                 0.071 N     160    12   154   14    13L60+              
13960KDAL DAL2007111119410141   0.085 N                 0.073 N     162    12   163   12    13L60+              
13960KDAL DAL2007111119420142   0.085 N                 0.072 N     161    11   149   12    13L60+              
13960KDAL DAL2007111119430143   0.084 N                 0.073 N     159    11   165   13    13L60+              
13960KDAL DAL2007111119440144   0.085 N                 0.072 N     159    12   160   13    13L60+              
13960KDAL DAL2007111119450145   0.084 N                 0.073 N     158    12   156   14    13L60+              
13960KDAL DAL2007111119460146   0.084 N                 0.075 N     157    12   155   12    13L60+              
13960KDAL DAL2007111119470147   0.084 N                 0.071 N     158    11   154   13    13L60+              
13960KDAL DAL2007111119480148   0.085 N                 0.073 N     159    11   154   12    13L60+              
13960KDAL DAL2007111119490149   0.086 N                 0.072 N     156    11   155   12    13L60+              
13960KDAL DAL2007111119500150   0.084 N                 0.072 N     156    11   150   12    13L60+              
13960KDAL DAL2007111119510151   0.086 N                 0.073 N     157    12   151   15    13L60+              
13960KDAL DAL2007111119520152   0.084 N                 0.073 N     155    12   159   13    13L60+              
13960KDAL DAL2007111119530153   0.085 N                 0.072 N     154    11   150   13    13L60+              
13960KDAL DAL2007111119540154   0.084 N                 0.073 N     154    12   152   14    13L60+              
13960KDAL DAL2007111119550155   0.085 N                 0.073 N     157    13   165   15    13L60+              
13960KDAL DAL2007111119560156   0.084 N                 0.073 N     157    13   154   15    13L60+              
13960KDAL DAL2007111119570157   0.084 N                 0.072 N     155    14   150   15    13L60+              
13960KDAL DAL2007111119580158   0.084 N                 0.073 N     157    14   151   16    13L60+              
13960KDAL DAL2007111119590159   0.085 N                 0.073 N     158    13   163   14    13L60+              
13960KDAL DAL2007111120000200   0.084 N                 0.073 N     158    13   163   16    13L60+              
13960KDAL DAL2007111120010201   0.085 N                 0.073 N     155    13   156   15    13L60+              
13960KDAL DAL2007111120020202   0.085 N                 0.075 N     154    14   155   16    13L60+              
13960KDAL DAL2007111120030203   0.085 N                 0.074 N     155    13   162   13    13L60+              
13960KDAL DAL2007111120040204   0.085 N                 0.074 N     153    12   153   14    13L60+              
13960KDAL DAL2007111120050205   0.086 N                 0.076 N     152    12   155   13    13L60+              
13960KDAL DAL2007111120060206   0.085 N                 0.075 N     155    12   151   14    13L60+              
13960KDAL DAL2007111120070207   0.085 N                 0.074 N     154    12   157   13    13L60+              
13960KDAL DAL2007111120080208   0.085 N                 0.074 N     155    13   164   16    13L60+              
13960KDAL DAL2007111120090209   0.084 N                 0.073 N     157    14   160   15    13L60+              
13960KDAL DAL2007111120100210   0.084 N                 0.074 N     156    13   158   15    13L60+              
13960KDAL DAL2007111120110211   0.084 N                 0.075 N     155    13   153   14    13L60+              
13960KDAL DAL2007111120120212   0.085 N                 0.073 N     156    12   158   13    13L60+              
13960KDAL DAL2007111120130213   0.086 N                 0.075 N     156    12   151   13    13L60+              
13960KDAL DAL2007111120140214   0.085 N                 0.074 N     154    11   155   11    13L60+              
13960KDAL DAL2007111120150215   0.084 N                 0.073 N     154    12   151   15    13L60+              
13960KDAL DAL2007111120160216   0.083 N                 0.070 N     155    13   156   15    13L60+              
13960KDAL DAL2007111120170217   0.084 N                 0.071 N     154    13   151   17    13L60+              
13960KDAL DAL2007111120180218   0.084 N                 0.072 N     151    14   145   17    13L60+              
13960KDAL DAL2007111120190219   0.084 N                 0.073 N     151    15   151   16    13L60+              
13960KDAL DAL2007111120200220   0.084 N                 0.072 N     153    15   151   17    13L60+              
13960KDAL DAL2007111120210221   0.084 N                 0.074 N     152    15   147   16    13L60+              
13960KDAL DAL2007111120220222   0.084 N                 0.075 N     152    15   150   18    13L60+              
13960KDAL DAL2007111120230223   0.083 N                 0.074 N     153    15   150   16    13L60+              
13960KDAL DAL2007111120240224   0.084 N                 0.073 N     153    15   158   16    13L60+              
13960KDAL DAL2007111120250225   0.083 N                 0.074 N     155    14   155   14    13L60+              
13960KDAL DAL2007111120260226   0.085 N                 0.073 N     154    13   148   15    13L60+              
13960KDAL DAL2007111120270227   0.084 N                 0.073 N     154    13   155   16    13L60+              
13960KDAL DAL2007111120280228   0.084 N                 0.072 N     157    14   153   16    13L60+              
13960KDAL DAL2007111120290229   0.083 N                 0.073 N     156    15   153   18    13L60+              
13960KDAL DAL2007111120300230   0.084 N                 0.074 N     158    15   161   16    13L60+              
13960KDAL DAL2007111120310231   0.085 N                 0.074 N     158    14   155   16    13L60+              
13960KDAL DAL2007111120320232   0.085 N                 0.073 N     157    14   152   14    13L60+              
13960KDAL DAL2007111120330233   0.084 N                 0.072 N     159    13   159   16    13L60+              
13960KDAL DAL2007111120340234   0.084 N                 0.072 N     160    13   164   15    13L60+              
13960KDAL DAL2007111120350235   0.083 N                 0.072 N     160    13   157   15    13L60+              
13960KDAL DAL2007111120360236   0.083 N                 0.072 N     160    14   156   16    13L60+              
13960KDAL DAL2007111120370237   0.084 N                 0.071 N     156    13   153   14    13L60+              
13960KDAL DAL2007111120380238   0.084 N                 0.073 N     157    13   166   17    13L60+              
13960KDAL DAL2007111120390239   0.085 N                 0.074 N     159    13   155   15    13L60+              
13960KDAL DAL2007111120400240   0.085 N                 0.075 N     159    13   171   14    13L60+              
13960KDAL DAL2007111120410241   0.084 N                 0.074 N     160    14   163   17    13L60+              
13960KDAL DAL2007111120420242   0.084 N                 0.074 N     158    15   151   17    13L60+              
13960KDAL DAL2007111120430243   0.086 N                 0.074 N     156    15   155   16    13L60+              
13960KDAL DAL2007111120440244   0.086 N                 0.075 N     158    14   157   14    13L60+              
13960KDAL DAL2007111120450245   0.085 N                 0.077 N     160    13   166   15    13L60+              
13960KDAL DAL2007111120460246   0.085 N                 0.075 N     159    14   151   17    13L60+              
13960KDAL DAL2007111120470247   0.086 N                 0.074 N     159    14   153   16    13L60+              
13960KDAL DAL2007111120480248   0.086 N                 0.075 N     159    13   165   15    13L60+              
13960KDAL DAL2007111120490249   0.085 N                 0.075 N     159    14   166   17    13L60+              
13960KDAL DAL2007111120500250   0.086 N                 0.073 N     160    14   160   15    13L60+              
13960KDAL DAL2007111120510251   0.084 N                 0.072 N     161    12   161   13    13L60+              
13960KDAL DAL2007111120520252   0.085 N                 0.074 N     162    12   164   13    13L60+              
13960KDAL DAL2007111120530253   0.085 N                 0.075 N     161    12   164   13    13L60+              
13960KDAL DAL2007111120540254   0.085 N                 0.074 N     161    12   163   13    13L60+              
13960KDAL DAL2007111120550255   0.084 N                 0.075 N     161    12   168   15    13L60+              
13960KDAL DAL2007111120560256   0.085 N                 0.075 N     162    13   164   15    13L60+              
13960KDAL DAL2007111120570257   0.085 N                 0.074 N     159    14   164   16    13L60+              
13960KDAL DAL2007111120580258   0.084 N                 0.073 N     157    14   156   17    13L60+              
13960KDAL DAL2007111120590259   0.085 N                 0.073 N     155    14   150   15    13L60+              
13960KDAL DAL2007111121000300   0.086 N                 0.073 N     156    14   161   16    13L60+              
13960KDAL DAL2007111121010301   0.087 N                 0.075 N     159    15   152   18    13L60+              
13960KDAL DAL2007111121020302   0.087 N                 0.076 N     159    15   161   16    13L60+              
13960KDAL DAL2007111121030303   0.086 N                 0.074 N     157    13   155   14    13L60+              
13960KDAL DAL2007111121040304   0.087 N                 0.074 N     157    12   168   14    13L60+              
13960KDAL DAL2007111121050305   0.085 N                 0.074 N     158    13   160   18    13L60+              
13960KDAL DAL2007111121060306   0.085 N                 0.075 N     157    15   156   19    13L60+              
13960KDAL DAL2007111121070307   0.086 N                 0.075 N     157    15   157   16    13L60+              
13960KDAL DAL2007111121080308   0.086 N                 0.074 N     158    14   158   17    13L60+              
13960KDAL DAL2007111121090309   0.086 N                 0.075 N     156    14   159   17    13L60+              
13960KDAL DAL2007111121100310   0.087 N                 0.074 N     155    14   159   16    13L60+              
13960KDAL DAL2007111121110311   0.087 N                 0.074 N     159    14   161   17    13L60+              
13960KDAL DAL2007111121120312   0.087 N                 0.073 N     160    15   164   17    13L60+              
13960KDAL DAL2007111121130313   0.085 N                 0.074 N     162    14   170   15    13L60+              
13960KDAL DAL2007111121140314   0.087 N                 0.075 N     160    12   158   15    13L60+              
13960KDAL DAL2007111121150315   0.086 N                 0.075 N     157    13   161   16    13L60+              
13960KDAL DAL2007111121160316   0.086 N                 0.076 N     158    14   151   16    13L60+              
13960KDAL DAL2007111121170317   0.085 N                 0.074 N     157    14   148   15    13L60+              
13960KDAL DAL2007111121180318   0.085 N                 0.074 N     155    13   153   15    13L60+              
13960KDAL DAL2007111121190319   0.086 N                 0.073 N     154    13   156   15    13L60+              
13960KDAL DAL2007111121200320   0.085 N                 0.073 N     154    15   157   18    13L60+              
13960KDAL DAL2007111121210321   0.085 N                 0.073 N     154    15   159   16    13L60+              
13960KDAL DAL2007111121220322   0.086 N                 0.073 N     152    14   152   17    13L60+              
13960KDAL DAL2007111121230323   0.086 N                 0.072 N     152    16   154   19    13L60+              
13960KDAL DAL2007111121240324   0.086 N                 0.072 N     154    16   157   17    13L60+              
13960KDAL DAL2007111121250325   0.086 N                 0.070 N     155    15   157   17    13L60+              
13960KDAL DAL2007111121260326   0.088 N                 0.072 N     156    15   162   16    13L60+              
13960KDAL DAL2007111121270327   0.088 N                 0.074 N     157    14   158   16    13L60+              
13960KDAL DAL2007111121280328   0.086 N                 0.075 N     155    14   155   16    13L60+              
13960KDAL DAL2007111121290329   0.087 N                 0.074 N     154    14   156   16    13L60+              
13960KDAL DAL2007111121300330   0.089 N                 0.074 N     154    13   152   15    13L60+              
13960KDAL DAL2007111121310331   0.088 N                 0.075 N     154    13   153   14    13L60+              
13960KDAL DAL2007111121320332   0.087 N                 0.075 N     157    13   163   14    13L60+              
13960KDAL DAL2007111121330333   0.088 N                 0.072 N     157    13   153   15    13L60+              
13960KDAL DAL2007111121340334   0.088 N                 0.073 N     160    13   168   17    13L60+              
13960KDAL DAL2007111121350335   0.088 N                 0.075 N     161    13   154   15    13L60+              
13960KDAL DAL2007111121360336   0.089 N                 0.076 N     159    13   166   14    13L60+              
13960KDAL DAL2007111121370337   0.089 N                 0.077 N     161    12   162   14    13L60+              
13960KDAL DAL2007111121380338   0.090 N                 0.076 N     161    13   159   15    13L60+              
13960KDAL DAL2007111121390339   0.088 N                 0.076 N     159    13   152   15    13L60+              
